"CRUISEJOIN","REGION","SPECIES_CODE","LENGTH","FREQUENCY","YEAR","PERFORMANCE","HAULJOIN"
978773,"GOA",30420,430,6,1999,4.4,985763
978773,"GOA",30420,440,1,1999,4.4,985763
978773,"GOA",30420,410,12,1999,4.4,985763
978773,"GOA",30420,280,1,1999,4.4,985763
978773,"GOA",30420,370,2,1999,5,985764
978773,"GOA",30420,340,4,1999,5,985764
978773,"GOA",30420,350,1,1999,5,985764
978773,"GOA",30420,360,2,1999,5,985764
978773,"GOA",30420,380,3,1999,5,985764
978773,"GOA",30420,390,1,1999,5,985764
978773,"GOA",30420,360,2,1999,5,985764
978773,"GOA",30420,330,5,1999,5,985764
978773,"GOA",30420,340,5,1999,5,985764
978773,"GOA",30420,350,2,1999,5,985764
978773,"GOA",30420,400,1,1999,5,985764
978773,"GOA",30420,250,1,1999,5,985764
978773,"GOA",30420,280,1,1999,5,985764
978773,"GOA",30420,300,1,1999,5,985764
978773,"GOA",30420,270,1,1999,5,985764
978773,"GOA",30420,320,1,1999,5,985764
978773,"GOA",30420,330,2,1999,5,985764
978773,"GOA",30420,340,3,1999,1.12,985770
978773,"GOA",30420,300,1,1999,1.12,985770
978773,"GOA",30420,360,2,1999,1.12,985770
978773,"GOA",30420,320,1,1999,1.12,985770
978773,"GOA",30420,310,1,1999,1.12,985770
978773,"GOA",30420,390,1,1999,1.12,985770
978773,"GOA",30420,360,1,1999,0,985776
978773,"GOA",30420,330,1,1999,0,985776
978773,"GOA",30420,360,1,1999,0,985776
978773,"GOA",30420,370,1,1999,0,985776
978773,"GOA",30420,250,1,1999,0,985776
978773,"GOA",30420,300,1,1999,0,985776
978773,"GOA",30420,340,1,1999,0,985776
978774,"GOA",30420,340,1,1999,0,991268
978774,"GOA",30420,320,1,1999,0,991268
978774,"GOA",30420,370,1,1999,6.1,991269
978774,"GOA",30420,330,1,1999,6.1,991269
978774,"GOA",30420,340,1,1999,6.1,991269
978774,"GOA",30420,350,1,1999,0,991275
978774,"GOA",30420,360,2,1999,0,991275
978774,"GOA",30420,360,1,1999,0,991275
978774,"GOA",30420,340,1,1999,0,991278
978774,"GOA",30420,320,1,1999,0,991278
978774,"GOA",30420,360,1,1999,0,991278
978774,"GOA",30420,360,2,1999,0,991278
978774,"GOA",30420,380,1,1999,0,991278
978772,"GOA",30420,330,1,1999,0,978906
881075,"GOA",30420,400,6,1996,0,881386
881075,"GOA",30420,350,10,1996,0,881386
881075,"GOA",30420,350,19,1996,0,881386
881075,"GOA",30420,360,23,1996,0,881386
881075,"GOA",30420,380,4,1996,0,881386
881075,"GOA",30420,380,21,1996,0,881386
881075,"GOA",30420,390,23,1996,0,881386
881075,"GOA",30420,410,1,1996,0,881386
881075,"GOA",30420,300,1,1996,0,881386
881075,"GOA",30420,340,2,1996,0,881386
881075,"GOA",30420,320,1,1996,0,881386
881075,"GOA",30420,320,1,1996,0,881386
881075,"GOA",30420,330,2,1996,0,881386
881075,"GOA",30420,340,5,1996,0,881386
881075,"GOA",30420,360,26,1996,0,881386
881075,"GOA",30420,370,13,1996,0,881386
881075,"GOA",30420,370,32,1996,0,881386
881075,"GOA",30420,330,4,1996,0,881386
881076,"GOA",30420,100,1,1996,0,881817
881076,"GOA",30420,120,1,1996,0,881817
881076,"GOA",30420,200,1,1996,0,881817
881076,"GOA",30420,240,1,1996,0,881817
881074,"GOA",30420,260,1,1996,0,881226
881076,"GOA",30420,350,2,1996,0,881656
881076,"GOA",30420,370,1,1996,0,881656
881076,"GOA",30420,410,2,1996,0,881656
881076,"GOA",30420,310,1,1996,0,881656
881076,"GOA",30420,320,1,1996,0,881656
881076,"GOA",30420,330,1,1996,0,881656
881076,"GOA",30420,330,4,1996,0,881656
881076,"GOA",30420,340,1,1996,0,881656
881076,"GOA",30420,340,3,1996,0,881656
881076,"GOA",30420,350,2,1996,0,881656
881076,"GOA",30420,360,2,1996,0,881656
881076,"GOA",30420,370,1,1996,0,881656
881076,"GOA",30420,380,2,1996,0,881656
881076,"GOA",30420,380,3,1996,0,881656
881076,"GOA",30420,390,3,1996,0,881656
881076,"GOA",30420,400,2,1996,0,881656
881076,"GOA",30420,400,2,1996,0,881656
881076,"GOA",30420,410,1,1996,0,881656
881076,"GOA",30420,320,2,1996,2.1,881657
881076,"GOA",30420,270,1,1996,2.1,881657
881076,"GOA",30420,310,1,1996,2.1,881657
881076,"GOA",30420,320,1,1996,2.1,881657
881076,"GOA",30420,330,2,1996,2.1,881657
881076,"GOA",30420,330,3,1996,2.1,881657
881076,"GOA",30420,340,1,1996,2.1,881657
881076,"GOA",30420,340,4,1996,2.1,881657
881076,"GOA",30420,350,3,1996,2.1,881657
881076,"GOA",30420,350,6,1996,2.1,881657
881076,"GOA",30420,360,7,1996,2.1,881657
881076,"GOA",30420,360,9,1996,2.1,881657
881076,"GOA",30420,370,3,1996,2.1,881657
881076,"GOA",30420,390,12,1996,2.1,881657
881076,"GOA",30420,370,3,1996,2.1,881657
881076,"GOA",30420,380,1,1996,2.1,881657
881076,"GOA",30420,380,10,1996,2.1,881657
881076,"GOA",30420,400,21,1996,2.1,881657
881076,"GOA",30420,410,10,1996,2.1,881657
881076,"GOA",30420,310,1,1996,2.1,881657
881076,"GOA",30420,440,3,1996,2.1,881657
881076,"GOA",30420,420,11,1996,2.1,881657
881076,"GOA",30420,430,7,1996,2.1,881657
881076,"GOA",30420,440,1,1996,2.1,881657
881076,"GOA",30420,450,3,1996,2.1,881657
881076,"GOA",30420,460,1,1996,2.1,881657
881076,"GOA",30420,240,1,1996,1.11,881822
881075,"GOA",30420,260,1,1996,0,881472
881075,"GOA",30420,270,2,1996,0,881472
881075,"GOA",30420,290,1,1996,0,881472
881075,"GOA",30420,280,1,1996,0,881481
881075,"GOA",30420,210,1,1996,0,881481
881075,"GOA",30420,220,1,1996,0,881481
881075,"GOA",30420,120,1,1996,0,881483
881075,"GOA",30420,320,1,1996,0,881489
881075,"GOA",30420,360,1,1996,0,881489
881075,"GOA",30420,350,2,1996,0,881490
881075,"GOA",30420,350,3,1996,0,881490
881075,"GOA",30420,360,1,1996,0,881490
881075,"GOA",30420,380,1,1996,0,881490
881075,"GOA",30420,330,1,1996,0,881490
881075,"GOA",30420,340,1,1996,0,881490
881075,"GOA",30420,310,1,1996,0,881490
881075,"GOA",30420,360,1,1996,0,881398
881075,"GOA",30420,340,1,1996,0,881399
881075,"GOA",30420,380,1,1996,0,881399
881075,"GOA",30420,410,2,1996,0,881399
881075,"GOA",30420,400,1,1996,0,881409
881075,"GOA",30420,360,14,1996,1.12,881410
881075,"GOA",30420,250,1,1996,1.12,881410
881075,"GOA",30420,340,1,1996,1.12,881410
881075,"GOA",30420,350,3,1996,1.12,881410
881075,"GOA",30420,360,2,1996,1.12,881410
881075,"GOA",30420,370,8,1996,1.12,881410
881075,"GOA",30420,370,13,1996,1.12,881410
881075,"GOA",30420,380,15,1996,1.12,881410
881075,"GOA",30420,380,26,1996,1.12,881410
881075,"GOA",30420,400,30,1996,1.12,881410
881075,"GOA",30420,390,4,1996,1.12,881410
881075,"GOA",30420,390,17,1996,1.12,881410
881075,"GOA",30420,400,4,1996,1.12,881410
881075,"GOA",30420,410,16,1996,1.12,881410
881075,"GOA",30420,420,2,1996,1.12,881410
881075,"GOA",30420,350,1,1996,1.12,881410
881076,"GOA",30420,350,1,1996,0,881837
881076,"GOA",30420,320,2,1996,0,881837
881076,"GOA",30420,330,2,1996,0,881837
881076,"GOA",30420,340,4,1996,0,881837
881076,"GOA",30420,350,1,1996,0,881837
881076,"GOA",30420,360,1,1996,0,881837
881076,"GOA",30420,360,3,1996,0,881837
881076,"GOA",30420,370,1,1996,0,881837
881076,"GOA",30420,390,1,1996,0,881837
881076,"GOA",30420,400,1,1996,0,881837
881076,"GOA",30420,420,1,1996,0,881837
881076,"GOA",30420,350,1,1996,0,881838
881076,"GOA",30420,360,1,1996,0,881838
330,"GOA",30420,400,1,1987,0,33892
330,"GOA",30420,380,7,1987,0,33892
330,"GOA",30420,390,4,1987,0,33892
330,"GOA",30420,270,1,1987,0,33892
330,"GOA",30420,280,4,1987,0,33892
330,"GOA",30420,290,1,1987,0,33892
330,"GOA",30420,300,1,1987,0,33892
330,"GOA",30420,310,3,1987,0,33892
330,"GOA",30420,320,5,1987,0,33892
330,"GOA",30420,330,7,1987,0,33892
330,"GOA",30420,340,9,1987,0,33892
330,"GOA",30420,350,5,1987,0,33892
330,"GOA",30420,360,7,1987,0,33892
330,"GOA",30420,380,9,1987,0,33892
330,"GOA",30420,390,5,1987,0,33892
330,"GOA",30420,420,2,1987,0,33892
330,"GOA",30420,430,1,1987,0,33892
330,"GOA",30420,290,1,1987,0,33892
330,"GOA",30420,200,4,1987,0,33892
330,"GOA",30420,250,1,1987,0,33892
330,"GOA",30420,260,2,1987,0,33892
330,"GOA",30420,270,3,1987,0,33892
330,"GOA",30420,280,1,1987,0,33892
330,"GOA",30420,320,6,1987,0,33892
330,"GOA",30420,340,20,1987,0,33892
330,"GOA",30420,350,21,1987,0,33892
330,"GOA",30420,360,18,1987,0,33892
330,"GOA",30420,370,10,1987,0,33892
330,"GOA",30420,330,16,1987,0,33892
330,"GOA",30420,220,1,1987,0,33892
330,"GOA",30420,370,5,1987,0,33892
330,"GOA",30420,310,2,1987,0,33892
330,"GOA",30420,400,2,1987,0,33892
881074,"GOA",30420,350,3,1996,0,881201
881074,"GOA",30420,360,1,1996,0,881201
881074,"GOA",30420,370,2,1996,0,881201
881074,"GOA",30420,380,1,1996,0,881201
881074,"GOA",30420,420,1,1996,0,881201
881074,"GOA",30420,300,3,1996,0,881183
881074,"GOA",30420,260,1,1996,0,881183
881074,"GOA",30420,290,1,1996,0,881183
881074,"GOA",30420,300,1,1996,0,881183
881074,"GOA",30420,320,1,1996,0,881183
881074,"GOA",30420,330,1,1996,0,881183
881074,"GOA",30420,330,2,1996,0,881183
881074,"GOA",30420,350,5,1996,0,881183
881074,"GOA",30420,360,1,1996,0,881183
881074,"GOA",30420,360,11,1996,0,881183
881074,"GOA",30420,370,1,1996,0,881183
881074,"GOA",30420,370,28,1996,0,881183
881074,"GOA",30420,380,2,1996,0,881183
881074,"GOA",30420,380,47,1996,0,881183
881074,"GOA",30420,400,9,1996,0,881183
881074,"GOA",30420,390,1,1996,0,881183
881074,"GOA",30420,390,48,1996,0,881183
881074,"GOA",30420,400,3,1996,0,881183
881074,"GOA",30420,410,1,1996,0,881183
881074,"GOA",30420,410,4,1996,0,881183
881074,"GOA",30420,420,1,1996,0,881183
881074,"GOA",30420,440,1,1996,0,881183
881074,"GOA",30420,450,1,1996,0,881183
881074,"GOA",30420,430,1,1996,0,881183
881074,"GOA",30420,280,1,1996,0,881183
881074,"GOA",30420,130,1,1996,0,881196
881075,"GOA",30420,370,1,1996,0,881611
881075,"GOA",30420,320,1,1996,0,881611
881075,"GOA",30420,340,1,1996,0,881611
881075,"GOA",30420,350,1,1996,0,881611
881075,"GOA",30420,350,1,1996,0,881611
881075,"GOA",30420,360,1,1996,0,881611
881075,"GOA",30420,370,3,1996,0,881611
881075,"GOA",30420,380,2,1996,0,881611
881075,"GOA",30420,380,3,1996,0,881611
881075,"GOA",30420,390,4,1996,0,881611
881075,"GOA",30420,400,2,1996,0,881611
881075,"GOA",30420,400,4,1996,0,881611
881075,"GOA",30420,410,4,1996,0,881611
881075,"GOA",30420,420,1,1996,0,881611
881075,"GOA",30420,430,1,1996,0,881611
881075,"GOA",30420,440,2,1996,0,881611
881075,"GOA",30420,450,2,1996,0,881611
881075,"GOA",30420,460,1,1996,0,881611
881075,"GOA",30420,340,3,1996,0,881612
881075,"GOA",30420,310,1,1996,0,881612
881075,"GOA",30420,330,1,1996,0,881612
881075,"GOA",30420,340,1,1996,0,881612
881075,"GOA",30420,350,1,1996,0,881612
881075,"GOA",30420,350,3,1996,0,881612
881075,"GOA",30420,360,6,1996,0,881612
881075,"GOA",30420,370,4,1996,0,881612
881075,"GOA",30420,370,4,1996,0,881612
881075,"GOA",30420,380,1,1996,0,881612
881075,"GOA",30420,390,4,1996,0,881612
881075,"GOA",30420,400,2,1996,0,881612
881075,"GOA",30420,400,2,1996,0,881612
881075,"GOA",30420,410,1,1996,0,881612
881075,"GOA",30420,420,2,1996,0,881612
881075,"GOA",30420,330,1,1996,0,881613
-608,"GOA",30420,370,1,2005,0,-12934
-608,"GOA",30420,370,7,2005,0,-12935
-608,"GOA",30420,300,1,2005,0,-12935
-608,"GOA",30420,330,1,2005,0,-12935
-608,"GOA",30420,340,1,2005,0,-12935
-608,"GOA",30420,360,5,2005,0,-12935
-608,"GOA",30420,370,2,2005,0,-12935
-608,"GOA",30420,380,16,2005,0,-12935
-608,"GOA",30420,390,27,2005,0,-12935
-608,"GOA",30420,390,3,2005,0,-12935
-608,"GOA",30420,400,15,2005,0,-12935
-608,"GOA",30420,400,3,2005,0,-12935
-608,"GOA",30420,410,15,2005,0,-12935
-608,"GOA",30420,420,7,2005,0,-12935
-608,"GOA",30420,420,6,2005,0,-12935
-608,"GOA",30420,430,2,2005,0,-12935
-608,"GOA",30420,440,3,2005,0,-12935
-608,"GOA",30420,450,1,2005,0,-12935
-608,"GOA",30420,230,1,2005,2.1,-12936
-608,"GOA",30420,240,1,2005,2.1,-12936
-608,"GOA",30420,290,1,2005,2.1,-12936
-608,"GOA",30420,290,3,2005,2.1,-12936
-608,"GOA",30420,300,1,2005,2.1,-12936
-608,"GOA",30420,300,6,2005,2.1,-12936
-608,"GOA",30420,310,3,2005,2.1,-12936
-608,"GOA",30420,320,3,2005,2.1,-12936
-608,"GOA",30420,320,1,2005,2.1,-12936
-608,"GOA",30420,330,1,2005,2.1,-12936
-608,"GOA",30420,340,3,2005,2.1,-12936
-608,"GOA",30420,340,3,2005,2.1,-12936
-608,"GOA",30420,350,3,2005,2.1,-12936
-608,"GOA",30420,350,5,2005,2.1,-12936
-608,"GOA",30420,360,2,2005,2.1,-12936
-608,"GOA",30420,360,8,2005,2.1,-12936
-608,"GOA",30420,380,18,2005,2.1,-12936
-608,"GOA",30420,370,5,2005,2.1,-12936
-608,"GOA",30420,370,14,2005,2.1,-12936
-608,"GOA",30420,380,2,2005,2.1,-12936
-608,"GOA",30420,390,1,2005,2.1,-12936
-608,"GOA",30420,390,24,2005,2.1,-12936
-608,"GOA",30420,400,1,2005,2.1,-12936
-608,"GOA",30420,400,20,2005,2.1,-12936
-608,"GOA",30420,410,3,2005,2.1,-12936
-608,"GOA",30420,430,1,2005,2.1,-12936
-608,"GOA",30420,330,2,2005,5.8,-12938
-608,"GOA",30420,310,1,2005,5.8,-12938
-608,"GOA",30420,320,2,2005,5.8,-12938
-608,"GOA",30420,330,1,2005,5.8,-12938
-608,"GOA",30420,350,2,2005,5.8,-12938
-608,"GOA",30420,380,1,2005,5.8,-12938
-608,"GOA",30420,350,1,2005,0,-12939
-608,"GOA",30420,310,1,2005,0,-12939
-608,"GOA",30420,330,2,2005,0,-12939
-608,"GOA",30420,340,1,2005,0,-12939
-608,"GOA",30420,360,5,2005,0,-12939
-608,"GOA",30420,360,1,2005,0,-12939
-608,"GOA",30420,370,5,2005,0,-12939
-608,"GOA",30420,370,7,2005,0,-12939
-608,"GOA",30420,380,9,2005,0,-12939
-608,"GOA",30420,380,8,2005,0,-12939
-608,"GOA",30420,390,18,2005,0,-12939
-608,"GOA",30420,390,16,2005,0,-12939
-608,"GOA",30420,400,7,2005,0,-12939
-608,"GOA",30420,400,12,2005,0,-12939
-608,"GOA",30420,410,10,2005,0,-12939
-608,"GOA",30420,410,9,2005,0,-12939
-608,"GOA",30420,420,3,2005,0,-12939
-608,"GOA",30420,420,2,2005,0,-12939
-608,"GOA",30420,430,1,2005,0,-12939
-608,"GOA",30420,440,1,2005,0,-12939
-608,"GOA",30420,450,1,2005,0,-12939
-608,"GOA",30420,390,3,2005,0,-12940
-608,"GOA",30420,270,1,2005,0,-12940
-608,"GOA",30420,320,1,2005,0,-12940
-608,"GOA",30420,370,1,2005,0,-12940
-608,"GOA",30420,390,1,2005,0,-12940
-608,"GOA",30420,400,1,2005,0,-12940
-608,"GOA",30420,420,1,2005,0,-12940
-608,"GOA",30420,230,1,2005,6.3,-12947
-608,"GOA",30420,160,1,2005,6.3,-12947
-608,"GOA",30420,200,2,2005,6.3,-12947
-608,"GOA",30420,220,2,2005,6.3,-12947
-608,"GOA",30420,240,2,2005,6.3,-12947
-608,"GOA",30420,240,1,2005,6.3,-12947
-608,"GOA",30420,250,2,2005,6.3,-12947
-608,"GOA",30420,250,1,2005,6.3,-12947
-608,"GOA",30420,260,2,2005,6.3,-12947
-608,"GOA",30420,260,2,2005,6.3,-12947
-608,"GOA",30420,270,1,2005,6.3,-12947
-608,"GOA",30420,290,1,2005,6.3,-12947
-608,"GOA",30420,300,1,2005,6.3,-12947
-608,"GOA",30420,310,1,2005,6.3,-12947
-608,"GOA",30420,340,2,2005,6.3,-12947
-608,"GOA",30420,350,1,2005,6.3,-12947
-608,"GOA",30420,380,2,2005,6.3,-12947
-608,"GOA",30420,400,4,2005,0,-12956
-608,"GOA",30420,370,2,2005,0,-12956
-608,"GOA",30420,380,2,2005,0,-12956
-608,"GOA",30420,390,5,2005,0,-12956
-608,"GOA",30420,410,1,2005,0,-12956
-608,"GOA",30420,420,1,2005,0,-12956
-608,"GOA",30420,430,2,2005,0,-12956
-608,"GOA",30420,370,3,2005,0,-12960
-608,"GOA",30420,320,1,2005,0,-12960
-608,"GOA",30420,350,1,2005,0,-12960
-608,"GOA",30420,360,2,2005,0,-12960
-608,"GOA",30420,370,1,2005,0,-12960
-608,"GOA",30420,380,3,2005,0,-12960
-608,"GOA",30420,380,1,2005,0,-12960
-608,"GOA",30420,390,1,2005,0,-12960
-608,"GOA",30420,400,1,2005,0,-12960
-608,"GOA",30420,400,2,2005,0,-12960
-608,"GOA",30420,420,1,2005,0,-12960
-608,"GOA",30420,420,1,2005,0,-12960
-608,"GOA",30420,310,1,2005,0,-12962
-608,"GOA",30420,260,1,2005,0,-12962
-608,"GOA",30420,270,1,2005,0,-12962
-608,"GOA",30420,280,1,2005,0,-12962
-608,"GOA",30420,310,2,2005,0,-12962
-608,"GOA",30420,320,3,2005,0,-12962
-608,"GOA",30420,330,2,2005,0,-12962
-608,"GOA",30420,340,2,2005,0,-12962
-608,"GOA",30420,350,3,2005,0,-12962
-608,"GOA",30420,370,8,2005,0,-12962
-608,"GOA",30420,350,6,2005,0,-12962
-608,"GOA",30420,360,7,2005,0,-12962
-608,"GOA",30420,360,10,2005,0,-12962
-608,"GOA",30420,370,15,2005,0,-12962
-608,"GOA",30420,380,4,2005,0,-12962
-608,"GOA",30420,380,24,2005,0,-12962
-608,"GOA",30420,390,5,2005,0,-12962
-608,"GOA",30420,390,24,2005,0,-12962
-608,"GOA",30420,400,1,2005,0,-12962
-608,"GOA",30420,400,13,2005,0,-12962
-608,"GOA",30420,410,1,2005,0,-12962
-608,"GOA",30420,410,2,2005,0,-12962
-608,"GOA",30420,350,1,2005,0,-12963
-608,"GOA",30420,410,1,2005,0,-12963
-608,"GOA",30420,390,1,2005,6.3,-12965
-608,"GOA",30420,350,1,2005,6.3,-12965
-608,"GOA",30420,370,1,2005,6.3,-12965
-608,"GOA",30420,380,1,2005,6.3,-12965
-608,"GOA",30420,280,1,2005,1.1,-12970
-608,"GOA",30420,50,1,2005,1.1,-12970
-608,"GOA",30420,220,1,2005,1.1,-12970
-608,"GOA",30420,270,1,2005,1.1,-12970
-608,"GOA",30420,290,1,2005,1.1,-12970
-608,"GOA",30420,290,1,2005,1.1,-12970
-608,"GOA",30420,310,4,2005,1.1,-12970
-608,"GOA",30420,320,6,2005,1.1,-12970
-608,"GOA",30420,330,2,2005,1.1,-12970
-608,"GOA",30420,340,1,2005,1.1,-12970
-608,"GOA",30420,350,1,2005,1.1,-12970
-608,"GOA",30420,360,1,2005,1.1,-12970
-608,"GOA",30420,380,1,2005,1.1,-12970
-608,"GOA",30420,390,3,2005,1.1,-12970
-608,"GOA",30420,390,1,2005,1.1,-12970
-608,"GOA",30420,400,4,2005,1.1,-12970
-608,"GOA",30420,410,5,2005,1.1,-12970
-608,"GOA",30420,420,1,2005,1.1,-12970
-608,"GOA",30420,430,1,2005,1.1,-12970
-608,"GOA",30420,390,4,2005,0,-12971
-608,"GOA",30420,310,1,2005,0,-12971
-608,"GOA",30420,380,1,2005,0,-12971
-608,"GOA",30420,380,1,2005,0,-12971
-608,"GOA",30420,400,2,2005,0,-12971
-608,"GOA",30420,400,1,2005,0,-12971
-608,"GOA",30420,410,1,2005,0,-12971
-608,"GOA",30420,430,1,2005,0,-12971
-608,"GOA",30420,440,1,2005,0,-12971
-608,"GOA",30420,330,1,2005,0,-12978
-608,"GOA",30420,280,2,2005,0,-12978
-608,"GOA",30420,320,2,2005,0,-12978
-608,"GOA",30420,330,1,2005,0,-12978
-608,"GOA",30420,350,1,2005,0,-12978
-608,"GOA",30420,360,1,2005,0,-12978
-608,"GOA",30420,360,1,2005,0,-12978
-608,"GOA",30420,370,1,2005,0,-12978
-608,"GOA",30420,370,1,2005,0,-12978
-608,"GOA",30420,380,1,2005,0,-12978
-608,"GOA",30420,380,2,2005,0,-12978
-608,"GOA",30420,390,8,2005,0,-12978
-608,"GOA",30420,390,4,2005,0,-12978
-608,"GOA",30420,400,2,2005,0,-12978
-608,"GOA",30420,400,1,2005,0,-12978
-608,"GOA",30420,410,2,2005,0,-12978
-608,"GOA",30420,420,1,2005,0,-12978
-608,"GOA",30420,430,5,2005,0,-12978
-608,"GOA",30420,440,4,2005,0,-12978
-608,"GOA",30420,450,2,2005,0,-12978
-608,"GOA",30420,460,1,2005,0,-12978
-609,"GOA",30420,300,1,2005,0,-13199
-609,"GOA",30420,320,1,2005,0,-13199
-609,"GOA",30420,330,9,2005,0,-13206
-609,"GOA",30420,270,1,2005,0,-13206
-609,"GOA",30420,290,2,2005,0,-13206
-609,"GOA",30420,310,1,2005,0,-13206
-609,"GOA",30420,310,6,2005,0,-13206
-609,"GOA",30420,320,7,2005,0,-13206
-609,"GOA",30420,320,9,2005,0,-13206
-609,"GOA",30420,330,8,2005,0,-13206
-609,"GOA",30420,340,13,2005,0,-13206
-609,"GOA",30420,340,7,2005,0,-13206
-609,"GOA",30420,350,21,2005,0,-13206
-609,"GOA",30420,350,20,2005,0,-13206
-609,"GOA",30420,360,36,2005,0,-13206
-609,"GOA",30420,360,25,2005,0,-13206
-609,"GOA",30420,370,23,2005,0,-13206
-609,"GOA",30420,370,19,2005,0,-13206
-609,"GOA",30420,380,17,2005,0,-13206
-609,"GOA",30420,380,16,2005,0,-13206
-609,"GOA",30420,390,5,2005,0,-13206
-609,"GOA",30420,390,10,2005,0,-13206
-609,"GOA",30420,400,4,2005,0,-13206
-609,"GOA",30420,410,2,2005,0,-13206
-609,"GOA",30420,350,1,2005,0,-13209
-609,"GOA",30420,320,1,2005,0,-13209
-609,"GOA",30420,340,1,2005,0,-13209
-609,"GOA",30420,340,2,2005,0,-13209
-609,"GOA",30420,350,1,2005,0,-13209
-609,"GOA",30420,300,2,2005,0,-13211
-609,"GOA",30420,260,2,2005,0,-13211
-609,"GOA",30420,290,2,2005,0,-13211
-609,"GOA",30420,300,2,2005,0,-13211
-609,"GOA",30420,310,4,2005,0,-13211
-609,"GOA",30420,310,3,2005,0,-13211
-609,"GOA",30420,320,3,2005,0,-13211
-609,"GOA",30420,320,2,2005,0,-13211
-609,"GOA",30420,330,5,2005,0,-13211
-609,"GOA",30420,330,3,2005,0,-13211
-609,"GOA",30420,340,5,2005,0,-13211
-609,"GOA",30420,340,3,2005,0,-13211
-609,"GOA",30420,350,8,2005,0,-13211
-609,"GOA",30420,350,1,2005,0,-13211
-609,"GOA",30420,360,1,2005,0,-13211
-609,"GOA",30420,360,4,2005,0,-13211
-609,"GOA",30420,370,2,2005,0,-13211
-609,"GOA",30420,370,4,2005,0,-13211
-609,"GOA",30420,390,2,2005,0,-13211
-609,"GOA",30420,380,7,2005,0,-13211
-609,"GOA",30420,380,2,2005,0,-13211
-609,"GOA",30420,390,12,2005,0,-13211
-609,"GOA",30420,400,10,2005,0,-13211
-609,"GOA",30420,410,13,2005,0,-13211
-609,"GOA",30420,410,1,2005,0,-13211
-609,"GOA",30420,420,10,2005,0,-13211
-609,"GOA",30420,420,3,2005,0,-13211
-609,"GOA",30420,430,15,2005,0,-13211
-609,"GOA",30420,440,10,2005,0,-13211
-609,"GOA",30420,440,1,2005,0,-13211
-609,"GOA",30420,450,2,2005,0,-13211
-609,"GOA",30420,450,1,2005,0,-13211
-609,"GOA",30420,460,1,2005,0,-13211
-609,"GOA",30420,470,1,2005,0,-13211
-609,"GOA",30420,290,1,2005,0,-13337
-609,"GOA",30420,320,1,2005,0,-13359
-609,"GOA",30420,360,2,2005,1.12,-13409
-609,"GOA",30420,290,1,2005,1.12,-13409
-609,"GOA",30420,310,1,2005,1.12,-13409
-609,"GOA",30420,330,1,2005,1.12,-13409
-609,"GOA",30420,340,3,2005,1.12,-13409
-609,"GOA",30420,350,4,2005,1.12,-13409
-609,"GOA",30420,360,3,2005,1.12,-13409
-609,"GOA",30420,370,5,2005,1.12,-13409
-609,"GOA",30420,370,1,2005,1.12,-13409
-609,"GOA",30420,380,3,2005,1.12,-13409
-609,"GOA",30420,380,4,2005,1.12,-13409
-609,"GOA",30420,390,1,2005,1.12,-13409
-609,"GOA",30420,390,1,2005,1.12,-13409
-609,"GOA",30420,400,2,2005,1.12,-13409
-609,"GOA",30420,400,1,2005,1.12,-13409
-609,"GOA",30420,410,1,2005,1.12,-13409
-609,"GOA",30420,420,1,2005,1.12,-13409
-609,"GOA",30420,420,2,2005,1.12,-13409
-609,"GOA",30420,430,1,2005,1.12,-13409
-609,"GOA",30420,430,2,2005,1.12,-13409
-609,"GOA",30420,440,1,2005,1.12,-13409
-609,"GOA",30420,350,1,2005,0,-13411
-609,"GOA",30420,360,1,2005,1.12,-13414
-609,"GOA",30420,270,1,2005,1.12,-13414
-609,"GOA",30420,280,1,2005,1.12,-13414
-609,"GOA",30420,330,1,2005,1.12,-13414
-609,"GOA",30420,330,2,2005,1.12,-13414
-609,"GOA",30420,360,1,2005,1.12,-13414
-609,"GOA",30420,370,3,2005,1.12,-13414
-609,"GOA",30420,370,3,2005,1.12,-13414
-609,"GOA",30420,380,2,2005,1.12,-13414
-609,"GOA",30420,390,1,2005,1.12,-13414
-609,"GOA",30420,300,1,2005,0,-13416
-609,"GOA",30420,280,1,2005,0,-13416
-609,"GOA",30420,280,1,2005,0,-13416
-609,"GOA",30420,290,1,2005,0,-13416
-609,"GOA",30420,290,2,2005,0,-13416
-609,"GOA",30420,300,3,2005,0,-13416
-609,"GOA",30420,310,4,2005,0,-13416
-609,"GOA",30420,310,12,2005,0,-13416
